HitId	HitTitle	Annotation	AssignmentId	workerid	Status	AcceptTime	SubmitTime	Answer.features	Answer.altAnimals	Answer.orders	Answer.gender	Answer.age	Answer.income	Answer.language	Answer.comments
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3QAPZX2QN4E8NM0AY1596FWUTFQ207	A3GCOAGS9XCFFR	Approved	Wed Apr 23 10:11:12 PDT 2014	Wed Apr 23 10:13:50 PDT 2014	"[""slimy"",""cold"",""fluffy"",""jumpy"",""free"",""sly"",""friendly"",""loyal"",""scaly"",""quacking"",""busy"",""ferocious"",""fat"",""blind"",""wise"",""majestic"",""lazy"",""strong"",""soft"",""furry"",""dangerous"",""angry""]"	"[""snake"",""Polar Bear"",""Kitten"",""Rabbit"",""Bird"",""Snake"",""Dog"",""Dog"",""Lizard"",""Duck"",""Bee"",""Scorpion"",""Pig"",""Mouse"",""Cat"",""Horse"",""Monkey"",""Lion"",""Rabbit"",""Bear"",""Beaver"",""Bull""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""25"""	"""6"""	"""English"""	"""I enjoyed this hit. Thank you!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3WI0P0II61TJQQIPP385MUOLZVERD1	A2Y9ZNZ0F24GHB	Approved	Wed Apr 23 10:11:43 PDT 2014	Wed Apr 23 10:16:08 PDT 2014	"[""free"",""majestic"",""fat"",""dangerous"",""sly"",""fluffy"",""wise"",""jumpy"",""furry"",""soft"",""ferocious"",""strong"",""loyal"",""friendly"",""cold"",""busy"",""slimy"",""quacking"",""scaly"",""angry"",""lazy"",""blind""]"	"[""Eagle"",""Lion"",""Hippo"",""Badger"",""Ferret"",""Rabbit"",""Owl"",""Frog"",""Dog"",""Kitten"",""Bear"",""Ox"",""Dog"",""Squirrel"",""Whale"",""Bee"",""Eel"",""Duck"",""Lizard"",""Tiger"",""Buffalo"",""Bat""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3GFK2QRXX9ITU9KI9R0SBH8AEUW5WD	A2BUKWVUXW6M0K	Approved	Wed Apr 23 10:14:46 PDT 2014	Wed Apr 23 10:17:03 PDT 2014	"[""ferocious"",""scaly"",""busy"",""furry"",""angry"",""fat"",""quacking"",""free"",""fluffy"",""wise"",""dangerous"",""friendly"",""lazy"",""soft"",""strong"",""cold"",""blind"",""jumpy"",""majestic"",""slimy"",""loyal"",""sly""]"	"[""lion"",""snake"",""bee"",""bear"",""gopher"",""cat"",""duck"",""bird"",""kitty"",""dog"",""tiger"",""dog"",""turtle"",""rabbit"",""ape"",""polar bear"",""bat"",""cricket"",""eagle"",""snail"",""dog"",""fox""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""45"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3SBEHTYCWN49V2AXVC1ALNXVUO2IYZ	A2JHRIOL78N445	Approved	Wed Apr 23 10:14:27 PDT 2014	Wed Apr 23 10:17:26 PDT 2014	"[""fluffy"",""ferocious"",""dangerous"",""loyal"",""blind"",""friendly"",""fat"",""lazy"",""majestic"",""jumpy"",""soft"",""free"",""slimy"",""furry"",""quacking"",""sly"",""strong"",""busy"",""scaly"",""cold"",""angry"",""wise""]"	"[""Bunny"",""Lion"",""Cougar"",""Dog"",""Bat"",""Cat"",""Cat"",""Gorilla"",""Horse"",""Kangaroo"",""Cat"",""Bird"",""Frog"",""Bear"",""Duck"",""Fox"",""Bear"",""Bee"",""Snake"",""Snake"",""Snake"",""Horse""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3DYGAII7PL9S3M6FHXA0HYV5HTGQPG	A3MKP195WUK4NM	Approved	Wed Apr 23 10:14:20 PDT 2014	Wed Apr 23 10:18:16 PDT 2014	"[""dangerous"",""free"",""fluffy"",""wise"",""friendly"",""quacking"",""ferocious"",""furry"",""jumpy"",""busy"",""angry"",""strong"",""lazy"",""sly"",""fat"",""blind"",""majestic"",""scaly"",""soft"",""cold"",""slimy"",""loyal""]"	"[""lion"",""flamingo"",""rabbit"",""owl"",""dog"",""duck"",""lion"",""rabbit"",""kangaroo"",""squirrel"",""racoon"",""gator"",""sloth"",""fox"",""hippo"",""bat"",""horse"",""fish"",""lamb"",""fish"",""wo"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""45"""	"""11"""	"""english"""	"""WORM was the answer to the slimy question.  It looked like only the wo went through."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3QY7M81QH7NHMD4K86WMLQSBITJK7C	A2HE0EB3QET0B0	Approved	Wed Apr 23 10:15:46 PDT 2014	Wed Apr 23 10:18:42 PDT 2014	"[""majestic"",""fat"",""blind"",""quacking"",""strong"",""fluffy"",""sly"",""busy"",""lazy"",""furry"",""dangerous"",""cold"",""slimy"",""ferocious"",""scaly"",""soft"",""free"",""jumpy"",""angry"",""friendly"",""loyal"",""wise""]"	"[""unicorn"",""hippo"",""bat"",""duck"",""elephant"",""bunny"",""fox"",""ant"",""sloth"",""cat"",""lion"",""polar bear"",""snake"",""jaguar"",""fish"",""dog"",""horse"",""kangaroo"",""rhino"",""dog"",""dog"",""owl""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3TY7ZAOG5FL34240N7BD6BIOAFDK0C	A35FPVC7B3W702	Approved	Wed Apr 23 10:15:29 PDT 2014	Wed Apr 23 10:19:17 PDT 2014	"[""blind"",""fat"",""loyal"",""strong"",""jumpy"",""slimy"",""quacking"",""busy"",""soft"",""furry"",""fluffy"",""majestic"",""wise"",""dangerous"",""free"",""cold"",""sly"",""ferocious"",""angry"",""friendly"",""scaly"",""lazy""]"	"[""bat"",""cat"",""dog"",""horse"",""kangaroo"",""snail"",""duck"",""beaver"",""rabbit"",""squirrel"",""koala"",""lion"",""owl"",""cheeta"",""bird"",""penguin"",""fox"",""tiger"",""ape"",""dolphin"",""fish"",""sloth""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""35"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3QBD8R3Z21K3TH7G40Q8PVPABW34OW	A13UQY87RVTAYP	Approved	Wed Apr 23 10:15:27 PDT 2014	Wed Apr 23 10:19:19 PDT 2014	"[""scaly"",""wise"",""angry"",""strong"",""sly"",""cold"",""loyal"",""majestic"",""fluffy"",""furry"",""slimy"",""fat"",""jumpy"",""friendly"",""free"",""blind"",""quacking"",""dangerous"",""busy"",""lazy"",""soft"",""ferocious""]"	"[""lizard"",""owl"",""baboon"",""ape"",""fox"",""fish"",""dog"",""lion"",""bunny"",""cat"",""eel"",""hog"",""frog"",""dog"",""bird"",""mole"",""duck"",""rattlesnake"",""beaver"",""dog"",""rabbit"",""lion""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""55"""	"""0"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3S4AW7T80BJVNW4JR8AGXELGGRYL4W	A2K7TM2N12C796	Approved	Wed Apr 23 10:17:38 PDT 2014	Wed Apr 23 10:19:20 PDT 2014	"[""soft"",""cold"",""blind"",""loyal"",""angry"",""dangerous"",""quacking"",""strong"",""ferocious"",""friendly"",""slimy"",""fluffy"",""furry"",""wise"",""fat"",""sly"",""busy"",""jumpy"",""scaly"",""free"",""lazy"",""majestic""]"	"[""bunny"",""snake"",""mouse"",""dog"",""tiger"",""snake"",""duck"",""ox"",""lion"",""kitten"",""snail"",""lamb"",""dog"",""owl"",""pig"",""fox"",""bee"",""hare"",""lizard"",""eagle"",""sloth"",""horse""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""25"""	"""4"""	"""English"""	"""This was fun! """
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3OB0CAO74HQ9Z7ZDPUJPLBWGUBOHY6	A10ELNN03XP8YP	Approved	Wed Apr 23 10:16:50 PDT 2014	Wed Apr 23 10:20:00 PDT 2014	"[""majestic"",""busy"",""ferocious"",""angry"",""cold"",""jumpy"",""scaly"",""dangerous"",""slimy"",""loyal"",""free"",""wise"",""furry"",""sly"",""friendly"",""fat"",""blind"",""fluffy"",""quacking"",""lazy"",""strong"",""soft""]"	"[""Bird"",""Bee"",""tiger"",""bird"",""bear"",""frog"",""snake"",""snake"",""bee"",""giraffe"",""bird"",""owl"",""rabbit"",""fox"",""dog"",""cow"",""bat"",""duck"",""duck"",""cat"",""chimp"",""cow""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""55"""	"""4"""	"""English"""	"""Fun!"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3LBXNTKX0RWRKWRKMM9VPGRJ9SLX9P	A2EY0R9GUHBNQX	Approved	Wed Apr 23 10:17:47 PDT 2014	Wed Apr 23 10:20:34 PDT 2014	"[""friendly"",""wise"",""scaly"",""angry"",""busy"",""furry"",""lazy"",""soft"",""dangerous"",""quacking"",""sly"",""jumpy"",""fat"",""free"",""strong"",""ferocious"",""majestic"",""blind"",""cold"",""loyal"",""slimy"",""fluffy""]"	"[""rabbit"",""dolphin"",""snake"",""wolf"",""bee"",""koala"",""hippo"",""cat"",""lion"",""duck"",""snake"",""dog"",""elephant"",""eagle"",""gorilla"",""tiger"",""dragon"",""shark"",""polar bear"",""dog"",""slug"",""monkey""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""35"""	"""4"""	"""english"""	"""cool."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3OCHAWUVGOLB1SABQJ0KFP5ZKMXXKJ	A39V8FBTN4GCLI	Approved	Wed Apr 23 10:18:47 PDT 2014	Wed Apr 23 10:21:03 PDT 2014	"[""soft"",""sly"",""strong"",""jumpy"",""cold"",""busy"",""lazy"",""fluffy"",""angry"",""fat"",""quacking"",""ferocious"",""friendly"",""blind"",""loyal"",""wise"",""dangerous"",""scaly"",""furry"",""free"",""majestic"",""slimy""]"	"[""bunny"",""fox"",""bear"",""kangaroo"",""alligator"",""ant"",""sloth"",""cat"",""lion"",""hippo"",""duck"",""tiger"",""dog"",""bat"",""dog"",""owl"",""snake"",""fish"",""chinchilla"",""eagle"",""horse"",""slug""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""25"""	"""4"""	"""english"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3ZPBJO59KP261W4MTYWB8QMFCNIDHU	A1IKJ4652B5ZD9	Approved	Wed Apr 23 10:18:05 PDT 2014	Wed Apr 23 10:21:34 PDT 2014	"[""lazy"",""blind"",""furry"",""sly"",""free"",""ferocious"",""jumpy"",""dangerous"",""fat"",""soft"",""scaly"",""quacking"",""angry"",""wise"",""friendly"",""cold"",""loyal"",""strong"",""fluffy"",""busy"",""slimy"",""majestic""]"	"[""Sloth"",""Naked Mole Rat"",""Rabbit"",""Snake"",""Eagle"",""Tiger"",""Kangaroo"",""Hippo"",""Walrus"",""Dog"",""Lizard"",""duck"",""badger"",""owl"",""horse"",""penguin"",""dog"",""gorilla"",""rabbit"",""squirl"",""Frog"",""peacock""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""35"""	"""0"""	"""English"""	"""I accidently typed a response that was more than one word.  I got carried away.  I apologize."""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3MAOD8E57QBC9YVENWS07HM3EH2XNO	AE9T0KWG57S2V	Approved	Wed Apr 23 10:19:10 PDT 2014	Wed Apr 23 10:21:57 PDT 2014	"[""busy"",""sly"",""soft"",""cold"",""scaly"",""majestic"",""jumpy"",""blind"",""friendly"",""wise"",""furry"",""strong"",""angry"",""ferocious"",""fluffy"",""dangerous"",""quacking"",""fat"",""free"",""loyal"",""lazy"",""slimy""]"	"[""bee"",""fox"",""bear"",""polar bear"",""fish"",""eagle"",""frog"",""mouse"",""dog"",""owl"",""cat"",""ox"",""bear"",""bear"",""rabbit"",""gator"",""duck"",""cat"",""fish"",""dog"",""cat"",""frog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	39DD6S19JPCXKNIGVFD2EF858P1EZF	AEGIGEHX2YD5	Approved	Wed Apr 23 10:20:15 PDT 2014	Wed Apr 23 10:22:14 PDT 2014	"[""blind"",""sly"",""friendly"",""majestic"",""ferocious"",""angry"",""soft"",""slimy"",""busy"",""lazy"",""wise"",""fat"",""scaly"",""quacking"",""dangerous"",""fluffy"",""loyal"",""free"",""strong"",""cold"",""jumpy"",""furry""]"	"[""Bat"",""Fox"",""Dog"",""Dolphin"",""Tiger"",""Beaver"",""Kitten"",""Slug"",""Bee"",""Ox"",""Owl"",""Hippo"",""Lizard"",""Duck"",""Whale"",""Mammoth"",""Penguin"",""Bird"",""Horse"",""Polar Bear"",""Rabbit"",""Moose""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""25"""	"""4"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3E337GFOL991NC0OYMSWJVM8BR7GNG	A2H1QUGX0SOUMH	Approved	Wed Apr 23 10:19:44 PDT 2014	Wed Apr 23 10:24:14 PDT 2014	"[""scaly"",""slimy"",""fat"",""loyal"",""friendly"",""furry"",""fluffy"",""jumpy"",""ferocious"",""cold"",""strong"",""dangerous"",""soft"",""sly"",""wise"",""majestic"",""angry"",""blind"",""busy"",""free"",""quacking"",""lazy""]"	"[""Lizard"",""Salamander"",""Hippo"",""Dog"",""Dog"",""Bear"",""Cat"",""Kangaroo"",""Female lion"",""Snake"",""Gorilla"",""Scorpian"",""Frog"",""Fox"",""Orangatang"",""Hawk"",""Hornet"",""Bacteria"",""Bee"",""Bird"",""Duck"",""Sloth""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""65"""	"""0"""	"""English"""	""""""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	3JNQLM5FT4NLKIPWNURS4ZOIWD3L21	A2OCU85PB4OIH1	Approved	Wed Apr 23 10:21:57 PDT 2014	Wed Apr 23 10:24:59 PDT 2014	"[""fat"",""friendly"",""lazy"",""dangerous"",""slimy"",""furry"",""fluffy"",""jumpy"",""loyal"",""busy"",""free"",""sly"",""wise"",""quacking"",""cold"",""ferocious"",""angry"",""blind"",""scaly"",""strong"",""soft"",""majestic""]"	"[""cow"",""cat"",""cat"",""tiger"",""toad"",""squirrel"",""bunny"",""kangaroo"",""elephant"",""bee"",""impala"",""fox"",""raven"",""duck"",""polar bear"",""hippopotamus"",""leopard"",""bat"",""snake"",""ant"",""chinchilla"",""lion""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""35"""	"""4"""	"""English"""	"""None"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	35BLDD71I6YEMY42Q52CEJWR8K2VZ0	AVHQMOR1H9LN0	Approved	Wed Apr 23 10:15:46 PDT 2014	Wed Apr 23 10:28:18 PDT 2014	"[""loyal"",""friendly"",""blind"",""fat"",""slimy"",""angry"",""scaly"",""cold"",""soft"",""lazy"",""wise"",""fluffy"",""strong"",""busy"",""dangerous"",""furry"",""ferocious"",""majestic"",""quacking"",""jumpy"",""sly"",""free""]"	"[""Dog"",""Dog"",""Bat"",""Pig"",""frog"",""lion"",""fish"",""penguin"",""snake"",""turtle"",""lion"",""peacock"",""lion"",""squirrel"",""snake"",""bear"",""tiger"",""lion"",""duck"",""kangaroo"",""fox"",""bird""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""M"""	"""35"""	"""4"""	"""English Language"""	"""None"""
31S7M7DAGGRCHXLGF76NG22MJU9LT6	Fun HIT about animals	1 1	30MVJZJNHMEQPCMV5IUUY7J4YU8J9P	A3ELESR7USZ9YV	Approved	Wed Apr 23 10:22:23 PDT 2014	Wed Apr 23 10:43:05 PDT 2014	"[""blind"",""cold"",""jumpy"",""wise"",""sly"",""furry"",""strong"",""slimy"",""friendly"",""free"",""dangerous"",""ferocious"",""angry"",""busy"",""fat"",""soft"",""quacking"",""fluffy"",""lazy"",""majestic"",""scaly"",""loyal""]"	"[""Bat"",""Bear"",""Kangaroo"",""elephant"",""snake"",""cat"",""Lion"",""Frog"",""Dog"",""birds"",""Sharks"",""bull"",""bull"",""raccoon"",""pig"",""lamb"",""duck"",""dog"",""dog"",""horse"",""fish"",""dog""]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"""F"""	"""35"""	"""4"""	"""English"""	""""""
