workerid,trial_type,animalID,feature,alternative,utterance,response
4,multi_slider,7,loyal,kitten,penguin,0.24
4,multi_slider,6,friendly,dog,monkey,0.83
4,multi_slider,6,friendly,cat,monkey,0.67
4,multi_slider,6,friendly,average man,monkey,0.43
4,multi_slider,6,friendly,hyena,monkey,0.04
4,multi_slider,6,friendly,man,monkey,0.89
4,multi_slider,6,friendly,dolphin,monkey,0.29
4,multi_slider,6,friendly,monkey,monkey,0.87
4,multi_slider,6,funny,dog,monkey,0.63
4,multi_slider,6,funny,cat,monkey,0.3
4,multi_slider,6,funny,average man,monkey,0.51
4,multi_slider,6,funny,hyena,monkey,0.37
4,multi_slider,6,funny,man,monkey,0.97
4,multi_slider,6,funny,dolphin,monkey,0.58
4,multi_slider,6,funny,monkey,monkey,0.96
4,multi_slider,6,happy,dog,monkey,0.75
4,multi_slider,6,happy,cat,monkey,0.58
4,multi_slider,6,happy,average man,monkey,0.79
4,multi_slider,6,happy,hyena,monkey,0.15
4,multi_slider,6,happy,man,monkey,0.79
4,multi_slider,6,happy,dolphin,monkey,0.29
4,multi_slider,6,happy,monkey,monkey,0.78
4,multi_slider,6,lazy,dog,monkey,0.32
4,multi_slider,6,lazy,cat,monkey,0.59
4,multi_slider,6,lazy,average man,monkey,0.39
4,multi_slider,6,lazy,hyena,monkey,0.49
4,multi_slider,6,lazy,man,monkey,0.77
4,multi_slider,6,lazy,dolphin,monkey,0.41
4,multi_slider,6,lazy,monkey,monkey,0.77
4,multi_slider,6,cute,dog,monkey,0.84
4,multi_slider,6,cute,cat,monkey,0.3
4,multi_slider,6,cute,average man,monkey,0.3
4,multi_slider,6,cute,hyena,monkey,0.14
4,multi_slider,6,cute,man,monkey,0.68
4,multi_slider,6,cute,dolphin,monkey,0.48
4,multi_slider,6,cute,monkey,monkey,0.68
4,multi_slider,6,loud,dog,monkey,0.88
4,multi_slider,6,loud,cat,monkey,0.32
4,multi_slider,6,loud,average man,monkey,0.5
4,multi_slider,6,loud,hyena,monkey,0.78
4,multi_slider,6,loud,man,monkey,0.99
4,multi_slider,6,loud,dolphin,monkey,0.39
4,multi_slider,6,loud,monkey,monkey,0.98
4,multi_slider,6,smart,dog,monkey,0.69
4,multi_slider,6,smart,cat,monkey,0.46
4,multi_slider,6,smart,average man,monkey,0.51
4,multi_slider,6,smart,hyena,monkey,0.07
4,multi_slider,6,smart,man,monkey,0.83
4,multi_slider,6,smart,dolphin,monkey,0.92
4,multi_slider,6,smart,monkey,monkey,0.81
4,multi_slider,6,loyal,dog,monkey,0.91
4,multi_slider,6,loyal,cat,monkey,0.57
4,multi_slider,6,loyal,average man,monkey,0.51
4,multi_slider,6,loyal,hyena,monkey,0.54
4,multi_slider,6,loyal,man,monkey,0.68
4,multi_slider,6,loyal,dolphin,monkey,0.83
4,multi_slider,6,loyal,monkey,monkey,0.68
5,multi_slider,11,fierce,average man,lion,0
5,multi_slider,11,fierce,tiger,lion,0.82
5,multi_slider,11,fierce,man,lion,0
5,multi_slider,11,fierce,bear,lion,0.81
5,multi_slider,11,fierce,lion,lion,0.81
5,multi_slider,11,fierce,gorilla,lion,1
5,multi_slider,11,fierce,horse,lion,0
5,multi_slider,11,fierce,elephant,lion,0
5,multi_slider,11,fast,average man,lion,0.1
5,multi_slider,11,fast,tiger,lion,1
5,multi_slider,11,fast,man,lion,0.1
5,multi_slider,11,fast,bear,lion,1
5,multi_slider,11,fast,lion,lion,0.96
5,multi_slider,11,fast,gorilla,lion,0.12
5,multi_slider,11,fast,horse,lion,0.94
5,multi_slider,11,fast,elephant,lion,0
5,multi_slider,11,hard,average man,lion,0
5,multi_slider,11,hard,tiger,lion,0
5,multi_slider,11,hard,man,lion,0
5,multi_slider,11,hard,bear,lion,0.78
5,multi_slider,11,hard,lion,lion,0.1
5,multi_slider,11,hard,gorilla,lion,1
5,multi_slider,11,hard,horse,lion,0
5,multi_slider,11,hard,elephant,lion,0.02
5,multi_slider,11,hairy,average man,lion,0.03
5,multi_slider,11,hairy,tiger,lion,1
5,multi_slider,11,hairy,man,lion,0.03
5,multi_slider,11,hairy,bear,lion,1
5,multi_slider,11,hairy,lion,lion,1
5,multi_slider,11,hairy,gorilla,lion,1
5,multi_slider,11,hairy,horse,lion,0.84
5,multi_slider,11,hairy,elephant,lion,0
5,multi_slider,11,strong,average man,lion,0.05
5,multi_slider,11,strong,tiger,lion,0.56
5,multi_slider,11,strong,man,lion,0.04
5,multi_slider,11,strong,bear,lion,0.87
5,multi_slider,11,strong,lion,lion,0.79
5,multi_slider,11,strong,gorilla,lion,1
5,multi_slider,11,strong,horse,lion,0.92
5,multi_slider,11,strong,elephant,lion,0.84
5,multi_slider,11,big,average man,lion,0.03
5,multi_slider,11,big,tiger,lion,0.03
5,multi_slider,11,big,man,lion,0.03
5,multi_slider,11,big,bear,lion,0.63
5,multi_slider,11,big,lion,lion,0.04
5,multi_slider,11,big,gorilla,lion,0.04
5,multi_slider,11,big,horse,lion,0.59
5,multi_slider,11,big,elephant,lion,1
5,multi_slider,11,striped,average man,lion,0
5,multi_slider,11,striped,tiger,lion,1
5,multi_slider,11,striped,man,lion,0
5,multi_slider,11,striped,bear,lion,0
5,multi_slider,11,striped,lion,lion,0
5,multi_slider,11,striped,gorilla,lion,0
5,multi_slider,11,striped,horse,lion,0
5,multi_slider,11,striped,elephant,lion,0
5,multi_slider,2,strong,man,whale,0
5,multi_slider,2,strong,elephant,whale,0.08
5,multi_slider,2,strong,average man,whale,0
5,multi_slider,2,strong,eagle,whale,0
5,multi_slider,2,strong,lion,whale,0
5,multi_slider,2,strong,horse,whale,0
5,multi_slider,2,strong,whale,whale,0
5,multi_slider,2,fierce,man,whale,0
5,multi_slider,2,fierce,elephant,whale,0
5,multi_slider,2,fierce,average man,whale,0
5,multi_slider,2,fierce,eagle,whale,0.5
5,multi_slider,2,fierce,lion,whale,1
5,multi_slider,2,fierce,horse,whale,0.38
5,multi_slider,2,fierce,whale,whale,0
5,multi_slider,2,proud,man,whale,1
5,multi_slider,2,proud,elephant,whale,0
5,multi_slider,2,proud,average man,whale,0.55
5,multi_slider,2,proud,eagle,whale,0
5,multi_slider,2,proud,lion,whale,0
5,multi_slider,2,proud,horse,whale,0
5,multi_slider,2,proud,whale,whale,0
5,multi_slider,2,majestic,man,whale,0.05
5,multi_slider,2,majestic,elephant,whale,1
5,multi_slider,2,majestic,average man,whale,0.05
5,multi_slider,2,majestic,eagle,whale,0.65
5,multi_slider,2,majestic,lion,whale,0.61
5,multi_slider,2,majestic,horse,whale,0.57
5,multi_slider,2,majestic,whale,whale,1
5,multi_slider,2,big,man,whale,0.12
5,multi_slider,2,big,elephant,whale,0.86
5,multi_slider,2,big,average man,whale,0.04
5,multi_slider,2,big,eagle,whale,0
5,multi_slider,2,big,lion,whale,0.17
5,multi_slider,2,big,horse,whale,0.62
5,multi_slider,2,big,whale,whale,1
5,multi_slider,2,fast,man,whale,0
5,multi_slider,2,fast,elephant,whale,0
5,multi_slider,2,fast,average man,whale,0.13
5,multi_slider,2,fast,eagle,whale,1
5,multi_slider,2,fast,lion,whale,0.8
5,multi_slider,2,fast,horse,whale,0.9
5,multi_slider,2,fast,whale,whale,0
5,multi_slider,2,hard,man,whale,0
5,multi_slider,2,hard,elephant,whale,1
5,multi_slider,2,hard,average man,whale,0
5,multi_slider,2,hard,eagle,whale,0
5,multi_slider,2,hard,lion,whale,0.25
5,multi_slider,2,hard,horse,whale,0.19
5,multi_slider,2,hard,whale,whale,0
5,multi_slider,1,funny,monkey,ant,0.52
5,multi_slider,1,funny,ant,ant,0
5,multi_slider,1,funny,beaver,ant,0
5,multi_slider,1,funny,man,ant,0
5,multi_slider,1,funny,mouse,ant,0
5,multi_slider,1,funny,average man,ant,0.19
5,multi_slider,1,busy,monkey,ant,0.15
5,multi_slider,1,busy,ant,ant,1
5,multi_slider,1,busy,beaver,ant,0.73
5,multi_slider,1,busy,man,ant,1
5,multi_slider,1,busy,mouse,ant,0.5
5,multi_slider,1,busy,average man,ant,0.26
5,multi_slider,1,small,monkey,ant,0.12
5,multi_slider,1,small,ant,ant,1
5,multi_slider,1,small,beaver,ant,0.6
5,multi_slider,1,small,man,ant,0
5,multi_slider,1,small,mouse,ant,0.81
5,multi_slider,1,small,average man,ant,0
5,multi_slider,1,industrious,monkey,ant,0
5,multi_slider,1,industrious,ant,ant,0.8
5,multi_slider,1,industrious,beaver,ant,0.72
5,multi_slider,1,industrious,man,ant,1
5,multi_slider,1,industrious,mouse,ant,0.58
5,multi_slider,1,industrious,average man,ant,0.48
5,multi_slider,1,quiet,monkey,ant,0
5,multi_slider,1,quiet,ant,ant,1
5,multi_slider,1,quiet,beaver,ant,0.07
5,multi_slider,1,quiet,man,ant,0.91
5,multi_slider,1,quiet,mouse,ant,0.93
5,multi_slider,1,quiet,average man,ant,0.49
5,multi_slider,1,smart,monkey,ant,0.17
5,multi_slider,1,smart,ant,ant,0
5,multi_slider,1,smart,beaver,ant,0.05
5,multi_slider,1,smart,man,ant,0.88
5,multi_slider,1,smart,mouse,ant,0.07
5,multi_slider,1,smart,average man,ant,0.74
6,multi_slider,3,fast,man,bird,0.02
6,multi_slider,3,fast,jaguar,bird,1
6,multi_slider,3,fast,bird,bird,0.49
6,multi_slider,3,fast,ant,bird,0
6,multi_slider,3,fast,average man,bird,0.34
6,multi_slider,3,fast,cheetah,bird,0.98
6,multi_slider,3,fast,mouse,bird,0.08
6,multi_slider,3,quiet,man,bird,0.51
6,multi_slider,3,quiet,jaguar,bird,0.13
6,multi_slider,3,quiet,bird,bird,0.52
6,multi_slider,3,quiet,ant,bird,1
6,multi_slider,3,quiet,average man,bird,0.3
6,multi_slider,3,quiet,cheetah,bird,0.13
6,multi_slider,3,quiet,mouse,bird,0.74
6,multi_slider,3,small,man,bird,0.51
6,multi_slider,3,small,jaguar,bird,0
6,multi_slider,3,small,bird,bird,0.51
6,multi_slider,3,small,ant,bird,1
6,multi_slider,3,small,average man,bird,0.22
6,multi_slider,3,small,cheetah,bird,0.04
6,multi_slider,3,small,mouse,bird,0.87
6,multi_slider,3,industrious,man,bird,0.45
6,multi_slider,3,industrious,jaguar,bird,0
6,multi_slider,3,industrious,bird,bird,0.01
6,multi_slider,3,industrious,ant,bird,0
6,multi_slider,3,industrious,average man,bird,0.93
6,multi_slider,3,industrious,cheetah,bird,0
6,multi_slider,3,industrious,mouse,bird,0
6,multi_slider,3,sleek,man,bird,0.43
6,multi_slider,3,sleek,jaguar,bird,0.08
6,multi_slider,3,sleek,bird,bird,0.05
6,multi_slider,3,sleek,ant,bird,0
6,multi_slider,3,sleek,average man,bird,0.66
6,multi_slider,3,sleek,cheetah,bird,0
6,multi_slider,3,sleek,mouse,bird,0
6,multi_slider,3,agile,man,bird,0.51
6,multi_slider,3,agile,jaguar,bird,1
6,multi_slider,3,agile,bird,bird,0.51
6,multi_slider,3,agile,ant,bird,0
6,multi_slider,3,agile,average man,bird,0.62
6,multi_slider,3,agile,cheetah,bird,1
6,multi_slider,3,agile,mouse,bird,0.27
6,multi_slider,7,loyal,monkey,penguin,0.79
6,multi_slider,7,loyal,kitten,penguin,0.44
6,multi_slider,7,loyal,average man,penguin,0.89
6,multi_slider,7,loyal,cat,penguin,0.61
6,multi_slider,7,loyal,hyena,penguin,0.09
6,multi_slider,7,loyal,penguin,penguin,0.46
6,multi_slider,7,loyal,dog,penguin,1
6,multi_slider,7,loyal,man,penguin,0.5
6,multi_slider,7,playful,monkey,penguin,0.77
6,multi_slider,7,playful,kitten,penguin,0.66
6,multi_slider,7,playful,average man,penguin,0.83
6,multi_slider,7,playful,cat,penguin,0.78
6,multi_slider,7,playful,hyena,penguin,0
6,multi_slider,7,playful,penguin,penguin,0.51
6,multi_slider,7,playful,dog,penguin,1
6,multi_slider,7,playful,man,penguin,0.52
6,multi_slider,7,friendly,monkey,penguin,0.87
6,multi_slider,7,friendly,kitten,penguin,0.85
6,multi_slider,7,friendly,average man,penguin,1
6,multi_slider,7,friendly,cat,penguin,0.73
6,multi_slider,7,friendly,hyena,penguin,0
6,multi_slider,7,friendly,penguin,penguin,0.55
6,multi_slider,7,friendly,dog,penguin,1
6,multi_slider,7,friendly,man,penguin,0.7
6,multi_slider,7,cute,monkey,penguin,0.84
6,multi_slider,7,cute,kitten,penguin,1
6,multi_slider,7,cute,average man,penguin,0.67
6,multi_slider,7,cute,cat,penguin,1
6,multi_slider,7,cute,hyena,penguin,0.17
6,multi_slider,7,cute,penguin,penguin,0.59
6,multi_slider,7,cute,dog,penguin,1
6,multi_slider,7,cute,man,penguin,0.56
6,multi_slider,7,smart,monkey,penguin,0.84
6,multi_slider,7,smart,kitten,penguin,0.69
6,multi_slider,7,smart,average man,penguin,1
6,multi_slider,7,smart,cat,penguin,0.72
6,multi_slider,7,smart,hyena,penguin,0.5
6,multi_slider,7,smart,penguin,penguin,0.33
6,multi_slider,7,smart,dog,penguin,0.98
6,multi_slider,7,smart,man,penguin,0.34
6,multi_slider,7,loud,monkey,penguin,0.75
6,multi_slider,7,loud,kitten,penguin,0.23
6,multi_slider,7,loud,average man,penguin,0.86
6,multi_slider,7,loud,cat,penguin,0.45
6,multi_slider,7,loud,hyena,penguin,0.69
6,multi_slider,7,loud,penguin,penguin,0.28
6,multi_slider,7,loud,dog,penguin,0.76
6,multi_slider,7,loud,man,penguin,0.26
6,multi_slider,7,lazy,monkey,penguin,0.16
6,multi_slider,7,lazy,kitten,penguin,0.72
6,multi_slider,7,lazy,average man,penguin,0.83
6,multi_slider,7,lazy,cat,penguin,1
6,multi_slider,7,lazy,hyena,penguin,0.28
6,multi_slider,7,lazy,penguin,penguin,0.24
6,multi_slider,7,lazy,dog,penguin,0.58
6,multi_slider,7,lazy,man,penguin,0.25
6,multi_slider,7,funny,monkey,penguin,0.96
6,multi_slider,7,funny,kitten,penguin,0.33
6,multi_slider,7,funny,average man,penguin,0.92
6,multi_slider,7,funny,cat,penguin,0.3
6,multi_slider,7,funny,hyena,penguin,0.14
6,multi_slider,7,funny,penguin,penguin,0.27
6,multi_slider,7,funny,dog,penguin,0.59
6,multi_slider,7,funny,man,penguin,0.27
6,multi_slider,2,strong,eagle,whale,0.26
6,multi_slider,2,strong,horse,whale,0.6
6,multi_slider,2,strong,elephant,whale,0.83
6,multi_slider,2,strong,whale,whale,1
6,multi_slider,2,strong,average man,whale,0.43
6,multi_slider,2,strong,lion,whale,1
6,multi_slider,2,strong,man,whale,0.83
6,multi_slider,2,fast,eagle,whale,0.42
6,multi_slider,2,fast,horse,whale,0.71
6,multi_slider,2,fast,elephant,whale,0.15
6,multi_slider,2,fast,whale,whale,0.61
6,multi_slider,2,fast,average man,whale,0.33
6,multi_slider,2,fast,lion,whale,1
6,multi_slider,2,fast,man,whale,0.37
6,multi_slider,2,big,eagle,whale,0.3
6,multi_slider,2,big,horse,whale,0.53
6,multi_slider,2,big,elephant,whale,0.75
6,multi_slider,2,big,whale,whale,1
6,multi_slider,2,big,average man,whale,0.29
6,multi_slider,2,big,lion,whale,0.78
6,multi_slider,2,big,man,whale,0.31
6,multi_slider,2,fierce,eagle,whale,0.57
6,multi_slider,2,fierce,horse,whale,0.17
6,multi_slider,2,fierce,elephant,whale,0.18
6,multi_slider,2,fierce,whale,whale,0.47
6,multi_slider,2,fierce,average man,whale,0.69
6,multi_slider,2,fierce,lion,whale,0.96
6,multi_slider,2,fierce,man,whale,0.45
6,multi_slider,2,majestic,eagle,whale,0.83
6,multi_slider,2,majestic,horse,whale,0.71
6,multi_slider,2,majestic,elephant,whale,0.11
6,multi_slider,2,majestic,whale,whale,0.25
6,multi_slider,2,majestic,average man,whale,0.48
6,multi_slider,2,majestic,lion,whale,1
6,multi_slider,2,majestic,man,whale,0.26
6,multi_slider,2,proud,eagle,whale,0.29
6,multi_slider,2,proud,horse,whale,0.21
6,multi_slider,2,proud,elephant,whale,0.18
6,multi_slider,2,proud,whale,whale,0.19
6,multi_slider,2,proud,average man,whale,0.95
6,multi_slider,2,proud,lion,whale,1
6,multi_slider,2,proud,man,whale,0.19
6,multi_slider,2,hard,eagle,whale,0
6,multi_slider,2,hard,horse,whale,0
6,multi_slider,2,hard,elephant,whale,0.75
6,multi_slider,2,hard,whale,whale,0.26
6,multi_slider,2,hard,average man,whale,0.1
6,multi_slider,2,hard,lion,whale,0.55
6,multi_slider,2,hard,man,whale,0.23
7,multi_slider,10,hairy,average man,turtle,0.6
7,multi_slider,10,hairy,sloth,turtle,0.98
7,multi_slider,10,hairy,turtle,turtle,0.03
7,multi_slider,10,hairy,horse,turtle,0.28
7,multi_slider,10,hairy,elephant,turtle,0.01
7,multi_slider,10,hairy,man,turtle,0.02
7,multi_slider,10,hairy,bear,turtle,0.47
7,multi_slider,10,hairy,gorilla,turtle,0.84
7,multi_slider,10,hard,average man,turtle,0.02
7,multi_slider,10,hard,sloth,turtle,0.02
7,multi_slider,10,hard,turtle,turtle,0.91
7,multi_slider,10,hard,horse,turtle,0.06
7,multi_slider,10,hard,elephant,turtle,0.09
7,multi_slider,10,hard,man,turtle,0.03
7,multi_slider,10,hard,bear,turtle,0.03
7,multi_slider,10,hard,gorilla,turtle,0.02
7,multi_slider,10,strong,average man,turtle,0.58
7,multi_slider,10,strong,sloth,turtle,0.19
7,multi_slider,10,strong,turtle,turtle,0.03
7,multi_slider,10,strong,horse,turtle,0.48
7,multi_slider,10,strong,elephant,turtle,0.21
7,multi_slider,10,strong,man,turtle,0.03
7,multi_slider,10,strong,bear,turtle,0.58
7,multi_slider,10,strong,gorilla,turtle,0.7
7,multi_slider,10,lazy,average man,turtle,0.6
7,multi_slider,10,lazy,sloth,turtle,0.98
7,multi_slider,10,lazy,turtle,turtle,0.36
7,multi_slider,10,lazy,horse,turtle,0.19
7,multi_slider,10,lazy,elephant,turtle,0.1
7,multi_slider,10,lazy,man,turtle,0.36
7,multi_slider,10,lazy,bear,turtle,0.16
7,multi_slider,10,lazy,gorilla,turtle,0.3
7,multi_slider,10,big,average man,turtle,0.54
7,multi_slider,10,big,sloth,turtle,0.37
7,multi_slider,10,big,turtle,turtle,0.04
7,multi_slider,10,big,horse,turtle,0.24
7,multi_slider,10,big,elephant,turtle,0.35
7,multi_slider,10,big,man,turtle,0.54
7,multi_slider,10,big,bear,turtle,0.36
7,multi_slider,10,big,gorilla,turtle,0.33
7,multi_slider,10,fast,average man,turtle,0.54
7,multi_slider,10,fast,sloth,turtle,0.04
7,multi_slider,10,fast,turtle,turtle,0
7,multi_slider,10,fast,horse,turtle,0.39
7,multi_slider,10,fast,elephant,turtle,0.05
7,multi_slider,10,fast,man,turtle,0.02
7,multi_slider,10,fast,bear,turtle,0.06
7,multi_slider,10,fast,gorilla,turtle,0.12
7,multi_slider,10,slow,average man,turtle,0.29
7,multi_slider,10,slow,sloth,turtle,1
7,multi_slider,10,slow,turtle,turtle,1
7,multi_slider,10,slow,horse,turtle,0.04
7,multi_slider,10,slow,elephant,turtle,0.8
7,multi_slider,10,slow,man,turtle,0.98
7,multi_slider,10,slow,bear,turtle,0.36
7,multi_slider,10,slow,gorilla,turtle,0.55
7,multi_slider,11,hard,tiger,lion,0.06
7,multi_slider,11,hard,elephant,lion,0.08
7,multi_slider,11,hard,man,lion,0.33
7,multi_slider,11,hard,bear,lion,0.02
7,multi_slider,11,hard,average man,lion,0.2
7,multi_slider,11,hard,lion,lion,0.35
7,multi_slider,11,hard,horse,lion,0.05
7,multi_slider,11,hard,gorilla,lion,0.04
7,multi_slider,11,fierce,tiger,lion,0.95
7,multi_slider,11,fierce,elephant,lion,0.04
7,multi_slider,11,fierce,man,lion,0.62
7,multi_slider,11,fierce,bear,lion,0.32
7,multi_slider,11,fierce,average man,lion,0.43
7,multi_slider,11,fierce,lion,lion,0.63
7,multi_slider,11,fierce,horse,lion,0.03
7,multi_slider,11,fierce,gorilla,lion,0.04
7,multi_slider,11,striped,tiger,lion,0.97
7,multi_slider,11,striped,elephant,lion,0.03
7,multi_slider,11,striped,man,lion,0.02
7,multi_slider,11,striped,bear,lion,0.02
7,multi_slider,11,striped,average man,lion,0.03
7,multi_slider,11,striped,lion,lion,0.04
7,multi_slider,11,striped,horse,lion,0.03
7,multi_slider,11,striped,gorilla,lion,0.02
7,multi_slider,11,big,tiger,lion,0.49
7,multi_slider,11,big,elephant,lion,0.74
7,multi_slider,11,big,man,lion,0.64
7,multi_slider,11,big,bear,lion,0.54
7,multi_slider,11,big,average man,lion,0.64
7,multi_slider,11,big,lion,lion,0.51
7,multi_slider,11,big,horse,lion,0.55
7,multi_slider,11,big,gorilla,lion,0.48
7,multi_slider,11,strong,tiger,lion,0.82
7,multi_slider,11,strong,elephant,lion,0.31
7,multi_slider,11,strong,man,lion,0.68
7,multi_slider,11,strong,bear,lion,0.3
7,multi_slider,11,strong,average man,lion,0.5
7,multi_slider,11,strong,lion,lion,0.69
7,multi_slider,11,strong,horse,lion,0.25
7,multi_slider,11,strong,gorilla,lion,0.39
7,multi_slider,11,hairy,tiger,lion,0.2
7,multi_slider,11,hairy,elephant,lion,0.02
7,multi_slider,11,hairy,man,lion,0.13
7,multi_slider,11,hairy,bear,lion,0.08
7,multi_slider,11,hairy,average man,lion,0.3
7,multi_slider,11,hairy,lion,lion,0.13
7,multi_slider,11,hairy,horse,lion,0.12
7,multi_slider,11,hairy,gorilla,lion,0.31
7,multi_slider,11,fast,tiger,lion,0.89
7,multi_slider,11,fast,elephant,lion,0.13
7,multi_slider,11,fast,man,lion,0.51
7,multi_slider,11,fast,bear,lion,0.27
7,multi_slider,11,fast,average man,lion,0.36
7,multi_slider,11,fast,lion,lion,0.51
7,multi_slider,11,fast,horse,lion,0.27
7,multi_slider,11,fast,gorilla,lion,0.19
7,multi_slider,6,happy,dolphin,monkey,0.82
7,multi_slider,6,happy,dog,monkey,0.72
7,multi_slider,6,happy,man,monkey,0.79
7,multi_slider,6,happy,monkey,monkey,0.79
7,multi_slider,6,happy,average man,monkey,0.64
7,multi_slider,6,happy,hyena,monkey,0.82
7,multi_slider,6,happy,cat,monkey,0.8
7,multi_slider,6,friendly,dolphin,monkey,0.89
7,multi_slider,6,friendly,dog,monkey,0.98
7,multi_slider,6,friendly,man,monkey,0.81
7,multi_slider,6,friendly,monkey,monkey,0.81
7,multi_slider,6,friendly,average man,monkey,0.7
7,multi_slider,6,friendly,hyena,monkey,0.04
7,multi_slider,6,friendly,cat,monkey,0.55
7,multi_slider,6,loyal,dolphin,monkey,0
7,multi_slider,6,loyal,dog,monkey,0.99
7,multi_slider,6,loyal,man,monkey,0.73
7,multi_slider,6,loyal,monkey,monkey,0.73
7,multi_slider,6,loyal,average man,monkey,0.45
7,multi_slider,6,loyal,hyena,monkey,0.02
7,multi_slider,6,loyal,cat,monkey,0.25
7,multi_slider,6,smart,dolphin,monkey,0.71
7,multi_slider,6,smart,dog,monkey,0.65
7,multi_slider,6,smart,man,monkey,0.62
